State,State_name,County,County_Name,Region_name,Region
38,NORTH DAKOTA,23,Divide,Region 8,8
38,NORTH DAKOTA,25,Dunn,Region 8,8
38,NORTH DAKOTA,27,Eddy,Region 8,8
38,NORTH DAKOTA,29,Emmons,Region 8,8
38,NORTH DAKOTA,31,Foster,Region 8,8
38,NORTH DAKOTA,33,Golden Valley,Region 8,8
38,NORTH DAKOTA,35,Grand Forks,Region 8,8
38,NORTH DAKOTA,37,Grant,Region 8,8
38,NORTH DAKOTA,39,Griggs,Region 8,8
38,NORTH DAKOTA,41,Hettinger,Region 8,8
38,NORTH DAKOTA,43,Kidder,Region 8,8
38,NORTH DAKOTA,45,LaMoure,Region 8,8
38,NORTH DAKOTA,47,Logan,Region 8,8
38,NORTH DAKOTA,49,McHenry,Region 8,8
38,NORTH DAKOTA,51,McIntosh,Region 8,8
38,NORTH DAKOTA,53,McKenzie,Region 8,8
38,NORTH DAKOTA,55,McLean,Region 8,8
38,NORTH DAKOTA,57,Mercer,Region 8,8
38,NORTH DAKOTA,59,Morton,Region 8,8
38,NORTH DAKOTA,61,Mountrail,Region 8,8
38,NORTH DAKOTA,63,Nelson,Region 8,8
38,NORTH DAKOTA,65,Oliver,Region 8,8
38,NORTH DAKOTA,67,Pembina,Region 8,8
38,NORTH DAKOTA,69,Pierce,Region 8,8
38,NORTH DAKOTA,71,Ramsey,Region 8,8
38,NORTH DAKOTA,73,Ransom,Region 8,8
38,NORTH DAKOTA,75,Renville,Region 8,8
38,NORTH DAKOTA,77,Richland,Region 8,8
38,NORTH DAKOTA,79,Rolette,Region 8,8
38,NORTH DAKOTA,81,Sargent,Region 8,8
38,NORTH DAKOTA,83,Sheridan,Region 8,8
38,NORTH DAKOTA,85,Sioux,Region 8,8
38,NORTH DAKOTA,87,Slope,Region 8,8
38,NORTH DAKOTA,89,Stark,Region 8,8
38,NORTH DAKOTA,91,Steele,Region 8,8
38,NORTH DAKOTA,93,Stutsman,Region 8,8
38,NORTH DAKOTA,95,Towner,Region 8,8
38,NORTH DAKOTA,97,Traill,Region 8,8
38,NORTH DAKOTA,99,Walsh,Region 8,8
38,NORTH DAKOTA,101,Ward,Region 8,8
38,NORTH DAKOTA,103,Wells,Region 8,8
38,NORTH DAKOTA,105,Williams,Region 8,8
39,OHIO,1,Adams,Region 5,5
39,OHIO,3,Allen,Region 5,5
39,OHIO,5,Ashland,Region 5,5
39,OHIO,7,Ashtabula,Region 5,5
39,OHIO,9,Athens,Region 5,5
39,OHIO,11,Auglaize,Region 5,5
39,OHIO,13,Belmont,Region 5,5
39,OHIO,15,Brown,Region 5,5
39,OHIO,17,Butler,Region 5,5
39,OHIO,19,Carroll,Region 5,5
39,OHIO,21,Champaign,Region 5,5
39,OHIO,23,Clark,Region 5,5
39,OHIO,25,Clermont,Region 5,5
39,OHIO,27,Clinton,Region 5,5
39,OHIO,29,Columbiana,Region 5,5
39,OHIO,31,Coshocton,Region 5,5
39,OHIO,33,Crawford,Region 5,5
39,OHIO,35,Cuyahoga,Region 5,5
39,OHIO,37,Darke,Region 5,5
39,OHIO,39,Defiance,Region 5,5
39,OHIO,41,Delaware,Region 5,5
39,OHIO,43,Erie,Region 5,5
39,OHIO,45,Fairfield,Region 5,5
39,OHIO,47,Fayette,Region 5,5
39,OHIO,49,Franklin,Region 5,5
39,OHIO,51,Fulton,Region 5,5
39,OHIO,53,Gallia,Region 5,5
39,OHIO,55,Geauga,Region 5,5
39,OHIO,57,Greene,Region 5,5
39,OHIO,59,Guernsey,Region 5,5
39,OHIO,61,Hamilton,Region 5,5
39,OHIO,63,Hancock,Region 5,5
39,OHIO,65,Hardin,Region 5,5
39,OHIO,67,Harrison,Region 5,5
39,OHIO,69,Henry,Region 5,5
39,OHIO,71,Highland,Region 5,5
39,OHIO,73,Hocking,Region 5,5
39,OHIO,75,Holmes,Region 5,5
39,OHIO,77,Huron,Region 5,5
39,OHIO,79,Jackson,Region 5,5
39,OHIO,81,Jefferson,Region 5,5
39,OHIO,83,Knox,Region 5,5
39,OHIO,85,Lake,Region 5,5
39,OHIO,87,Lawrence,Region 5,5
39,OHIO,89,Licking,Region 5,5
39,OHIO,91,Logan,Region 5,5
39,OHIO,93,Lorain,Region 5,5
39,OHIO,95,Lucas,Region 5,5
39,OHIO,97,Madison,Region 5,5
39,OHIO,99,Mahoning,Region 5,5
39,OHIO,101,Marion,Region 5,5
39,OHIO,103,Medina,Region 5,5
39,OHIO,105,Meigs,Region 5,5
39,OHIO,107,Mercer,Region 5,5
39,OHIO,109,Miami,Region 5,5
39,OHIO,111,Monroe,Region 5,5
39,OHIO,113,Montgomery,Region 5,5
39,OHIO,115,Morgan,Region 5,5
39,OHIO,117,Morrow,Region 5,5
39,OHIO,119,Muskingum,Region 5,5
39,OHIO,121,Noble,Region 5,5
39,OHIO,123,Ottawa,Region 5,5
39,OHIO,125,Paulding,Region 5,5
39,OHIO,127,Perry,Region 5,5
39,OHIO,129,Pickaway,Region 5,5
39,OHIO,131,Pike,Region 5,5
39,OHIO,133,Portage,Region 5,5
39,OHIO,135,Preble,Region 5,5
39,OHIO,137,Putnam,Region 5,5
39,OHIO,139,Richland,Region 5,5
39,OHIO,141,Ross,Region 5,5
39,OHIO,143,Sandusky,Region 5,5
39,OHIO,145,Scioto,Region 5,5
39,OHIO,147,Seneca,Region 5,5
39,OHIO,149,Shelby,Region 5,5
39,OHIO,151,Stark,Region 5,5
39,OHIO,153,Summit,Region 5,5
39,OHIO,155,Trumbull,Region 5,5
39,OHIO,157,Tuscarawas,Region 5,5
39,OHIO,159,Union,Region 5,5
39,OHIO,161,Van Wert,Region 5,5
39,OHIO,163,Vinton,Region 5,5
39,OHIO,165,Warren,Region 5,5
39,OHIO,167,Washington,Region 5,5
39,OHIO,169,Wayne,Region 5,5
39,OHIO,171,Williams,Region 5,5
39,OHIO,173,Wood,Region 5,5
39,OHIO,175,Wyandot,Region 5,5
40,OKLAHOMA,1,Adair,Region 6,6
40,OKLAHOMA,3,Alfalfa,Region 6,6
40,OKLAHOMA,5,Atoka,Region 6,6
40,OKLAHOMA,7,Beaver,Region 6,6
40,OKLAHOMA,9,Beckham,Region 6,6
40,OKLAHOMA,11,Blaine,Region 6,6
40,OKLAHOMA,13,Bryan,Region 6,6
40,OKLAHOMA,15,Caddo,Region 6,6
40,OKLAHOMA,17,Canadian,Region 6,6
40,OKLAHOMA,19,Carter,Region 6,6
40,OKLAHOMA,21,Cherokee,Region 6,6
40,OKLAHOMA,23,Choctaw,Region 6,6
40,OKLAHOMA,25,Cimarron,Region 6,6
40,OKLAHOMA,27,Cleveland,Region 6,6
40,OKLAHOMA,29,Coal,Region 6,6
40,OKLAHOMA,31,Comanche,Region 6,6
40,OKLAHOMA,33,Cotton,Region 6,6
40,OKLAHOMA,35,Craig,Region 6,6
40,OKLAHOMA,37,Creek,Region 6,6
40,OKLAHOMA,39,Custer,Region 6,6
40,OKLAHOMA,41,Delaware,Region 6,6
40,OKLAHOMA,43,Dewey,Region 6,6
40,OKLAHOMA,45,Ellis,Region 6,6
40,OKLAHOMA,47,Garfield,Region 6,6
40,OKLAHOMA,49,Garvin,Region 6,6
40,OKLAHOMA,51,Grady,Region 6,6
40,OKLAHOMA,53,Grant,Region 6,6
40,OKLAHOMA,55,Greer,Region 6,6
40,OKLAHOMA,57,Harmon,Region 6,6
40,OKLAHOMA,59,Harper,Region 6,6
40,OKLAHOMA,61,Haskell,Region 6,6
40,OKLAHOMA,63,Hughes,Region 6,6
40,OKLAHOMA,65,Jackson,Region 6,6
40,OKLAHOMA,67,Jefferson,Region 6,6
40,OKLAHOMA,69,Johnston,Region 6,6
40,OKLAHOMA,71,Kay,Region 6,6
40,OKLAHOMA,73,Kingfisher,Region 6,6
40,OKLAHOMA,75,Kiowa,Region 6,6
40,OKLAHOMA,77,Latimer,Region 6,6
40,OKLAHOMA,79,Le Flore,Region 6,6
40,OKLAHOMA,81,Lincoln,Region 6,6
40,OKLAHOMA,83,Logan,Region 6,6
40,OKLAHOMA,85,Love,Region 6,6
40,OKLAHOMA,87,McClain,Region 6,6
40,OKLAHOMA,89,McCurtain,Region 6,6
40,OKLAHOMA,91,McIntosh,Region 6,6
40,OKLAHOMA,93,Major,Region 6,6
40,OKLAHOMA,95,Marshall,Region 6,6
40,OKLAHOMA,97,Mayes,Region 6,6
40,OKLAHOMA,99,Murray,Region 6,6
40,OKLAHOMA,101,Muskogee,Region 6,6
40,OKLAHOMA,103,Noble,Region 6,6
40,OKLAHOMA,105,Nowata,Region 6,6
40,OKLAHOMA,107,Okfuskee,Region 6,6
40,OKLAHOMA,109,Oklahoma,Region 6,6
40,OKLAHOMA,111,Okmulgee,Region 6,6
40,OKLAHOMA,113,Osage,Region 6,6
40,OKLAHOMA,115,Ottawa,Region 6,6
40,OKLAHOMA,117,Pawnee,Region 6,6
40,OKLAHOMA,119,Payne,Region 6,6
40,OKLAHOMA,121,Pittsburg,Region 6,6
40,OKLAHOMA,123,Pontotoc,Region 6,6
40,OKLAHOMA,125,Pottawatomie,Region 6,6
40,OKLAHOMA,127,Pushmataha,Region 6,6
40,OKLAHOMA,129,Roger Mills,Region 6,6
40,OKLAHOMA,131,Rogers,Region 6,6
40,OKLAHOMA,133,Seminole,Region 6,6
40,OKLAHOMA,135,Sequoyah,Region 6,6
40,OKLAHOMA,137,Stephens,Region 6,6
40,OKLAHOMA,139,Texas,Region 6,6
40,OKLAHOMA,141,Tillman,Region 6,6
40,OKLAHOMA,143,Tulsa,Region 6,6
40,OKLAHOMA,145,Wagoner,Region 6,6
40,OKLAHOMA,147,Washington,Region 6,6
40,OKLAHOMA,149,Washita,Region 6,6
40,OKLAHOMA,151,Woods,Region 6,6
40,OKLAHOMA,153,Woodward,Region 6,6
41,OREGON,1,Baker,Region 10,10
41,OREGON,3,Benton,Region 10,10
41,OREGON,5,Clackamas,Region 10,10
41,OREGON,7,Clatsop,Region 10,10
41,OREGON,9,Columbia,Region 10,10
41,OREGON,11,Coos,Region 10,10
41,OREGON,13,Crook,Region 10,10
41,OREGON,15,Curry,Region 10,10
41,OREGON,17,Deschutes,Region 10,10
41,OREGON,19,Douglas,Region 10,10
41,OREGON,21,Gilliam,Region 10,10
41,OREGON,23,Grant,Region 10,10
41,OREGON,25,Harney,Region 10,10
41,OREGON,27,Hood River,Region 10,10
41,OREGON,29,Jackson,Region 10,10
41,OREGON,31,Jefferson,Region 10,10
41,OREGON,33,Josephine,Region 10,10
41,OREGON,35,Klamath,Region 10,10
41,OREGON,37,Lake,Region 10,10
41,OREGON,39,Lane,Region 10,10
41,OREGON,41,Lincoln,Region 10,10
41,OREGON,43,Linn,Region 10,10
41,OREGON,45,Malheur,Region 10,10
41,OREGON,47,Marion,Region 10,10
41,OREGON,49,Morrow,Region 10,10
41,OREGON,51,Multnomah,Region 10,10
41,OREGON,53,Polk,Region 10,10
41,OREGON,55,Sherman,Region 10,10
41,OREGON,57,Tillamook,Region 10,10
41,OREGON,59,Umatilla,Region 10,10
41,OREGON,61,Union,Region 10,10
41,OREGON,63,Wallowa,Region 10,10
41,OREGON,65,Wasco,Region 10,10
41,OREGON,67,Washington,Region 10,10
41,OREGON,69,Wheeler,Region 10,10
41,OREGON,71,Yamhill,Region 10,10
42,PENNSYLVANIA,1,Adams,Region 3,3
42,PENNSYLVANIA,3,Allegheny,Region 3,3
42,PENNSYLVANIA,5,Armstrong,Region 3,3
42,PENNSYLVANIA,7,Beaver,Region 3,3
42,PENNSYLVANIA,9,Bedford,Region 3,3
42,PENNSYLVANIA,11,Berks,Region 3,3
42,PENNSYLVANIA,13,Blair,Region 3,3
42,PENNSYLVANIA,15,Bradford,Region 3,3
42,PENNSYLVANIA,17,Bucks,Region 3,3
42,PENNSYLVANIA,19,Butler,Region 3,3
42,PENNSYLVANIA,21,Cambria,Region 3,3
42,PENNSYLVANIA,23,Cameron,Region 3,3
42,PENNSYLVANIA,25,Carbon,Region 3,3
42,PENNSYLVANIA,27,Centre,Region 3,3
42,PENNSYLVANIA,29,Chester,Region 3,3
42,PENNSYLVANIA,31,Clarion,Region 3,3
42,PENNSYLVANIA,33,Clearfield,Region 3,3
42,PENNSYLVANIA,35,Clinton,Region 3,3
42,PENNSYLVANIA,37,Columbia,Region 3,3
42,PENNSYLVANIA,39,Crawford,Region 3,3
42,PENNSYLVANIA,41,Cumberland,Region 3,3
42,PENNSYLVANIA,43,Dauphin,Region 3,3
42,PENNSYLVANIA,45,Delaware,Region 3,3
42,PENNSYLVANIA,47,Elk,Region 3,3
42,PENNSYLVANIA,49,Erie,Region 3,3
42,PENNSYLVANIA,51,Fayette,Region 3,3
42,PENNSYLVANIA,53,Forest,Region 3,3
42,PENNSYLVANIA,55,Franklin,Region 3,3
42,PENNSYLVANIA,57,Fulton,Region 3,3
42,PENNSYLVANIA,59,Greene,Region 3,3
42,PENNSYLVANIA,61,Huntingdon,Region 3,3
42,PENNSYLVANIA,63,Indiana,Region 3,3
42,PENNSYLVANIA,65,Jefferson,Region 3,3
42,PENNSYLVANIA,67,Juniata,Region 3,3
42,PENNSYLVANIA,69,Lackawanna,Region 3,3
42,PENNSYLVANIA,71,Lancaster,Region 3,3
42,PENNSYLVANIA,73,Lawrence,Region 3,3
42,PENNSYLVANIA,75,Lebanon,Region 3,3
42,PENNSYLVANIA,77,Lehigh,Region 3,3
42,PENNSYLVANIA,79,Luzerne,Region 3,3
42,PENNSYLVANIA,81,Lycoming,Region 3,3
42,PENNSYLVANIA,83,McKean,Region 3,3
42,PENNSYLVANIA,85,Mercer,Region 3,3
42,PENNSYLVANIA,87,Mifflin,Region 3,3
42,PENNSYLVANIA,89,Monroe,Region 3,3
42,PENNSYLVANIA,91,Montgomery,Region 3,3
42,PENNSYLVANIA,93,Montour,Region 3,3
42,PENNSYLVANIA,95,Northampton,Region 3,3
42,PENNSYLVANIA,97,Northumberland,Region 3,3
42,PENNSYLVANIA,99,Perry,Region 3,3
42,PENNSYLVANIA,101,Philadelphia,Region 3,3
42,PENNSYLVANIA,103,Pike,Region 3,3
42,PENNSYLVANIA,105,Potter,Region 3,3
42,PENNSYLVANIA,107,Schuylkill,Region 3,3
42,PENNSYLVANIA,109,Snyder,Region 3,3
42,PENNSYLVANIA,111,Somerset,Region 3,3
42,PENNSYLVANIA,113,Sullivan,Region 3,3
42,PENNSYLVANIA,115,Susquehanna,Region 3,3
42,PENNSYLVANIA,117,Tioga,Region 3,3
42,PENNSYLVANIA,119,Union,Region 3,3
42,PENNSYLVANIA,121,Venango,Region 3,3
42,PENNSYLVANIA,123,Warren,Region 3,3
42,PENNSYLVANIA,125,Washington,Region 3,3
42,PENNSYLVANIA,127,Wayne,Region 3,3
42,PENNSYLVANIA,129,Westmoreland,Region 3,3
42,PENNSYLVANIA,131,Wyoming,Region 3,3
42,PENNSYLVANIA,133,York,Region 3,3
44,RHODE ISLAND,1,Bristol,Region 1,1
44,RHODE ISLAND,3,Kent,Region 1,1
44,RHODE ISLAND,5,Newport,Region 1,1
44,RHODE ISLAND,7,Providence,Region 1,1
44,RHODE ISLAND,9,Washington,Region 1,1
45,SOUTH CAROLINA,1,Abbeville,Region 4,4
45,SOUTH CAROLINA,3,Aiken,Region 4,4
45,SOUTH CAROLINA,5,Allendale,Region 4,4
45,SOUTH CAROLINA,7,Anderson,Region 4,4
45,SOUTH CAROLINA,9,Bamberg,Region 4,4
45,SOUTH CAROLINA,11,Barnwell,Region 4,4
45,SOUTH CAROLINA,13,Beaufort,Region 4,4
45,SOUTH CAROLINA,15,Berkeley,Region 4,4
45,SOUTH CAROLINA,17,Calhoun,Region 4,4
45,SOUTH CAROLINA,19,Charleston,Region 4,4
45,SOUTH CAROLINA,21,Cherokee,Region 4,4
45,SOUTH CAROLINA,23,Chester,Region 4,4
45,SOUTH CAROLINA,25,Chesterfield,Region 4,4
45,SOUTH CAROLINA,27,Clarendon,Region 4,4
45,SOUTH CAROLINA,29,Colleton,Region 4,4
45,SOUTH CAROLINA,31,Darlington,Region 4,4
45,SOUTH CAROLINA,33,Dillon,Region 4,4
45,SOUTH CAROLINA,35,Dorchester,Region 4,4
45,SOUTH CAROLINA,37,Edgefield,Region 4,4
45,SOUTH CAROLINA,39,Fairfield,Region 4,4
45,SOUTH CAROLINA,41,Florence,Region 4,4
45,SOUTH CAROLINA,43,Georgetown,Region 4,4
45,SOUTH CAROLINA,45,Greenville,Region 4,4
45,SOUTH CAROLINA,47,Greenwood,Region 4,4
45,SOUTH CAROLINA,49,Hampton,Region 4,4
45,SOUTH CAROLINA,51,Horry,Region 4,4
45,SOUTH CAROLINA,53,Jasper,Region 4,4
45,SOUTH CAROLINA,55,Kershaw,Region 4,4
45,SOUTH CAROLINA,57,Lancaster,Region 4,4
45,SOUTH CAROLINA,59,Laurens,Region 4,4
45,SOUTH CAROLINA,61,Lee,Region 4,4
45,SOUTH CAROLINA,63,Lexington,Region 4,4
45,SOUTH CAROLINA,65,McCormick,Region 4,4
45,SOUTH CAROLINA,67,Marion,Region 4,4
45,SOUTH CAROLINA,69,Marlboro,Region 4,4
45,SOUTH CAROLINA,71,Newberry,Region 4,4
45,SOUTH CAROLINA,73,Oconee,Region 4,4
45,SOUTH CAROLINA,75,Orangeburg,Region 4,4
45,SOUTH CAROLINA,77,Pickens,Region 4,4
45,SOUTH CAROLINA,79,Richland,Region 4,4
45,SOUTH CAROLINA,81,Saluda,Region 4,4
45,SOUTH CAROLINA,83,Spartanburg,Region 4,4
45,SOUTH CAROLINA,85,Sumter,Region 4,4
45,SOUTH CAROLINA,87,Union,Region 4,4
45,SOUTH CAROLINA,89,Williamsburg,Region 4,4
45,SOUTH CAROLINA,91,York,Region 4,4
46,SOUTH DAKOTA,3,Aurora,Region 8,8
46,SOUTH DAKOTA,5,Beadle,Region 8,8
46,SOUTH DAKOTA,7,Bennett,Region 8,8
46,SOUTH DAKOTA,9,Bon Homme,Region 8,8
46,SOUTH DAKOTA,11,Brookings,Region 8,8
46,SOUTH DAKOTA,13,Brown,Region 8,8
46,SOUTH DAKOTA,15,Brule,Region 8,8
46,SOUTH DAKOTA,17,Buffalo,Region 8,8
46,SOUTH DAKOTA,19,Butte,Region 8,8
46,SOUTH DAKOTA,21,Campbell,Region 8,8
46,SOUTH DAKOTA,23,Charles Mix,Region 8,8
46,SOUTH DAKOTA,25,Clark,Region 8,8
46,SOUTH DAKOTA,27,Clay,Region 8,8
46,SOUTH DAKOTA,29,Codington,Region 8,8
46,SOUTH DAKOTA,31,Corson,Region 8,8
46,SOUTH DAKOTA,33,Custer,Region 8,8
46,SOUTH DAKOTA,35,Davison,Region 8,8
46,SOUTH DAKOTA,37,Day,Region 8,8
46,SOUTH DAKOTA,39,Deuel,Region 8,8
46,SOUTH DAKOTA,41,Dewey,Region 8,8
46,SOUTH DAKOTA,43,Douglas,Region 8,8
46,SOUTH DAKOTA,45,Edmunds,Region 8,8
46,SOUTH DAKOTA,47,Fall River,Region 8,8
46,SOUTH DAKOTA,49,Faulk,Region 8,8
46,SOUTH DAKOTA,51,Grant,Region 8,8
46,SOUTH DAKOTA,53,Gregory,Region 8,8
46,SOUTH DAKOTA,55,Haakon,Region 8,8
46,SOUTH DAKOTA,57,Hamlin,Region 8,8
46,SOUTH DAKOTA,59,Hand,Region 8,8
46,SOUTH DAKOTA,61,Hanson,Region 8,8
46,SOUTH DAKOTA,63,Harding,Region 8,8
46,SOUTH DAKOTA,65,Hughes,Region 8,8
46,SOUTH DAKOTA,67,Hutchinson,Region 8,8
46,SOUTH DAKOTA,69,Hyde,Region 8,8
46,SOUTH DAKOTA,71,Jackson,Region 8,8
46,SOUTH DAKOTA,73,Jerauld,Region 8,8
46,SOUTH DAKOTA,75,Jones,Region 8,8
46,SOUTH DAKOTA,77,Kingsbury,Region 8,8
46,SOUTH DAKOTA,79,Lake,Region 8,8
46,SOUTH DAKOTA,81,Lawrence,Region 8,8
46,SOUTH DAKOTA,83,Lincoln,Region 8,8
46,SOUTH DAKOTA,85,Lyman,Region 8,8
46,SOUTH DAKOTA,87,McCook,Region 8,8
46,SOUTH DAKOTA,89,McPherson,Region 8,8
46,SOUTH DAKOTA,91,Marshall,Region 8,8
46,SOUTH DAKOTA,93,Meade,Region 8,8
46,SOUTH DAKOTA,95,Mellette,Region 8,8
46,SOUTH DAKOTA,97,Miner,Region 8,8
46,SOUTH DAKOTA,99,Minnehaha,Region 8,8
46,SOUTH DAKOTA,101,Moody,Region 8,8
46,SOUTH DAKOTA,102,Oglala Lakota,Region 8,8
46,SOUTH DAKOTA,103,Pennington,Region 8,8
46,SOUTH DAKOTA,105,Perkins,Region 8,8
46,SOUTH DAKOTA,107,Potter,Region 8,8
46,SOUTH DAKOTA,109,Roberts,Region 8,8
46,SOUTH DAKOTA,111,Sanborn,Region 8,8
46,SOUTH DAKOTA,115,Spink,Region 8,8
46,SOUTH DAKOTA,117,Stanley,Region 8,8
46,SOUTH DAKOTA,119,Sully,Region 8,8
46,SOUTH DAKOTA,121,Todd,Region 8,8
46,SOUTH DAKOTA,123,Tripp,Region 8,8
46,SOUTH DAKOTA,125,Turner,Region 8,8
46,SOUTH DAKOTA,127,Union,Region 8,8
46,SOUTH DAKOTA,129,Walworth,Region 8,8
46,SOUTH DAKOTA,135,Yankton,Region 8,8
46,SOUTH DAKOTA,137,Ziebach,Region 8,8
47,TENNESSEE,1,Anderson,Region 4,4
47,TENNESSEE,3,Bedford,Region 4,4
47,TENNESSEE,5,Benton,Region 4,4
47,TENNESSEE,7,Bledsoe,Region 4,4
47,TENNESSEE,9,Blount,Region 4,4
47,TENNESSEE,11,Bradley,Region 4,4
47,TENNESSEE,13,Campbell,Region 4,4
47,TENNESSEE,15,Cannon,Region 4,4
47,TENNESSEE,17,Carroll,Region 4,4
47,TENNESSEE,19,Carter,Region 4,4
47,TENNESSEE,21,Cheatham,Region 4,4
47,TENNESSEE,23,Chester,Region 4,4
47,TENNESSEE,25,Claiborne,Region 4,4
47,TENNESSEE,27,Clay,Region 4,4
47,TENNESSEE,29,Cocke,Region 4,4
47,TENNESSEE,31,Coffee,Region 4,4
47,TENNESSEE,33,Crockett,Region 4,4
47,TENNESSEE,35,Cumberland,Region 4,4
47,TENNESSEE,37,Davidson,Region 4,4
47,TENNESSEE,39,Decatur,Region 4,4
47,TENNESSEE,41,DeKalb,Region 4,4
47,TENNESSEE,43,Dickson,Region 4,4
47,TENNESSEE,45,Dyer,Region 4,4
47,TENNESSEE,47,Fayette,Region 4,4
47,TENNESSEE,49,Fentress,Region 4,4
47,TENNESSEE,51,Franklin,Region 4,4
47,TENNESSEE,53,Gibson,Region 4,4
47,TENNESSEE,55,Giles,Region 4,4
47,TENNESSEE,57,Grainger,Region 4,4
47,TENNESSEE,59,Greene,Region 4,4
47,TENNESSEE,61,Grundy,Region 4,4
47,TENNESSEE,63,Hamblen,Region 4,4
47,TENNESSEE,65,Hamilton,Region 4,4
47,TENNESSEE,67,Hancock,Region 4,4
47,TENNESSEE,69,Hardeman,Region 4,4
47,TENNESSEE,71,Hardin,Region 4,4
47,TENNESSEE,73,Hawkins,Region 4,4
47,TENNESSEE,75,Haywood,Region 4,4
47,TENNESSEE,77,Henderson,Region 4,4
47,TENNESSEE,79,Henry,Region 4,4
47,TENNESSEE,81,Hickman,Region 4,4
47,TENNESSEE,83,Houston,Region 4,4
47,TENNESSEE,85,Humphreys,Region 4,4
47,TENNESSEE,87,Jackson,Region 4,4
47,TENNESSEE,89,Jefferson,Region 4,4
47,TENNESSEE,91,Johnson,Region 4,4
47,TENNESSEE,93,Knox,Region 4,4
47,TENNESSEE,95,Lake,Region 4,4
47,TENNESSEE,97,Lauderdale,Region 4,4
47,TENNESSEE,99,Lawrence,Region 4,4
47,TENNESSEE,101,Lewis,Region 4,4
47,TENNESSEE,103,Lincoln,Region 4,4
47,TENNESSEE,105,Loudon,Region 4,4
47,TENNESSEE,107,McMinn,Region 4,4
47,TENNESSEE,109,McNairy,Region 4,4
47,TENNESSEE,111,Macon,Region 4,4
47,TENNESSEE,113,Madison,Region 4,4
47,TENNESSEE,115,Marion,Region 4,4
47,TENNESSEE,117,Marshall,Region 4,4
47,TENNESSEE,119,Maury,Region 4,4
47,TENNESSEE,121,Meigs,Region 4,4
47,TENNESSEE,123,Monroe,Region 4,4
47,TENNESSEE,125,Montgomery,Region 4,4
47,TENNESSEE,127,Moore,Region 4,4
47,TENNESSEE,129,Morgan,Region 4,4
47,TENNESSEE,131,Obion,Region 4,4
47,TENNESSEE,133,Overton,Region 4,4
47,TENNESSEE,135,Perry,Region 4,4
47,TENNESSEE,137,Pickett,Region 4,4
47,TENNESSEE,139,Polk,Region 4,4
47,TENNESSEE,141,Putnam,Region 4,4
47,TENNESSEE,143,Rhea,Region 4,4
47,TENNESSEE,145,Roane,Region 4,4
47,TENNESSEE,147,Robertson,Region 4,4
47,TENNESSEE,149,Rutherford,Region 4,4
47,TENNESSEE,151,Scott,Region 4,4
47,TENNESSEE,153,Sequatchie,Region 4,4
47,TENNESSEE,155,Sevier,Region 4,4
47,TENNESSEE,157,Shelby,Region 4,4
47,TENNESSEE,159,Smith,Region 4,4
47,TENNESSEE,161,Stewart,Region 4,4
47,TENNESSEE,163,Sullivan,Region 4,4
47,TENNESSEE,165,Sumner,Region 4,4
47,TENNESSEE,167,Tipton,Region 4,4
47,TENNESSEE,169,Trousdale,Region 4,4
47,TENNESSEE,171,Unicoi,Region 4,4
47,TENNESSEE,173,Union,Region 4,4
47,TENNESSEE,175,Van Buren,Region 4,4
47,TENNESSEE,177,Warren,Region 4,4
47,TENNESSEE,179,Washington,Region 4,4
47,TENNESSEE,181,Wayne,Region 4,4
47,TENNESSEE,183,Weakley,Region 4,4
47,TENNESSEE,185,White,Region 4,4
47,TENNESSEE,187,Williamson,Region 4,4
47,TENNESSEE,189,Wilson,Region 4,4
48,TEXAS,1,Anderson,Region 6,6
48,TEXAS,3,Andrews,Region 6,6
48,TEXAS,5,Angelina,Region 6,6
48,TEXAS,7,Aransas,Region 6,6
48,TEXAS,9,Archer,Region 6,6
48,TEXAS,11,Armstrong,Region 6,6
48,TEXAS,13,Atascosa,Region 6,6
48,TEXAS,15,Austin,Region 6,6
48,TEXAS,17,Bailey,Region 6,6
48,TEXAS,19,Bandera,Region 6,6
48,TEXAS,21,Bastrop,Region 6,6
48,TEXAS,23,Baylor,Region 6,6
48,TEXAS,25,Bee,Region 6,6
48,TEXAS,27,Bell,Region 6,6
48,TEXAS,29,Bexar,Region 6,6
48,TEXAS,31,Blanco,Region 6,6
48,TEXAS,33,Borden,Region 6,6
48,TEXAS,35,Bosque,Region 6,6
48,TEXAS,37,Bowie,Region 6,6
48,TEXAS,39,Brazoria,Region 6,6
48,TEXAS,41,Brazos,Region 6,6
48,TEXAS,43,Brewster,Region 6,6
48,TEXAS,45,Briscoe,Region 6,6
48,TEXAS,47,Brooks,Region 6,6
48,TEXAS,49,Brown,Region 6,6
48,TEXAS,51,Burleson,Region 6,6
48,TEXAS,53,Burnet,Region 6,6
48,TEXAS,55,Caldwell,Region 6,6
48,TEXAS,57,Calhoun,Region 6,6
48,TEXAS,59,Callahan,Region 6,6
48,TEXAS,61,Cameron,Region 6,6
48,TEXAS,63,Camp,Region 6,6
48,TEXAS,65,Carson,Region 6,6
48,TEXAS,67,Cass,Region 6,6
48,TEXAS,69,Castro,Region 6,6
48,TEXAS,71,Chambers,Region 6,6
48,TEXAS,73,Cherokee,Region 6,6
48,TEXAS,75,Childress,Region 6,6
48,TEXAS,77,Clay,Region 6,6
48,TEXAS,79,Cochran,Region 6,6
48,TEXAS,81,Coke,Region 6,6
48,TEXAS,83,Coleman,Region 6,6
48,TEXAS,85,Collin,Region 6,6
